"run","random_seed","tick","ChosenAction","ID"
1,1772182948,398.0,"walk",9
1,1772182948,398.0,"takeCar",15
1,1772182948,398.0,"takeCar",10
1,1772182948,399.0,"walk",8
1,1772182948,399.0,"takeCar",11
1,1772182948,399.0,"walk",12
1,1772182948,399.0,"walk",4
1,1772182948,399.0,"walk",2
1,1772182948,399.0,"walk",1
1,1772182948,399.0,"walk",7
1,1772182948,399.0,"walk",6
1,1772182948,399.0,"takeCar",14
1,1772182948,399.0,"walk",3
1,1772182948,399.0,"takeCar",13
1,1772182948,399.0,"walk",5
1,1772182948,399.0,"walk",9
1,1772182948,399.0,"takeCar",15
1,1772182948,399.0,"takeCar",10
1,1772182948,400.0,"walk",8
1,1772182948,400.0,"takeCar",11
1,1772182948,400.0,"walk",12
1,1772182948,400.0,"walk",4
1,1772182948,400.0,"walk",2
1,1772182948,400.0,"walk",1
1,1772182948,400.0,"walk",7
1,1772182948,400.0,"walk",6
1,1772182948,400.0,"takeCar",14
1,1772182948,400.0,"walk",3
1,1772182948,400.0,"takeCar",13
1,1772182948,400.0,"walk",5
1,1772182948,400.0,"walk",9
1,1772182948,400.0,"takeCar",15
1,1772182948,400.0,"takeCar",10
1,1772182948,401.0,"walk",8
1,1772182948,401.0,"takeCar",11
1,1772182948,401.0,"walk",12
1,1772182948,401.0,"walk",4
1,1772182948,401.0,"walk",2
1,1772182948,401.0,"walk",1
1,1772182948,401.0,"walk",7
1,1772182948,401.0,"walk",6
1,1772182948,401.0,"takeCar",14
1,1772182948,401.0,"walk",3
1,1772182948,401.0,"takeCar",13
1,1772182948,401.0,"walk",5
1,1772182948,401.0,"walk",9
1,1772182948,401.0,"takeCar",15
1,1772182948,401.0,"takeCar",10
1,1772182948,402.0,"walk",8
1,1772182948,402.0,"takeCar",11
1,1772182948,402.0,"walk",12
1,1772182948,402.0,"walk",4
1,1772182948,402.0,"walk",2
1,1772182948,402.0,"walk",1
1,1772182948,402.0,"walk",7
1,1772182948,402.0,"walk",6
1,1772182948,402.0,"takeCar",14
1,1772182948,402.0,"walk",3
1,1772182948,402.0,"takeCar",13
1,1772182948,402.0,"walk",5
1,1772182948,402.0,"walk",9
1,1772182948,402.0,"takeCar",15
1,1772182948,402.0,"takeCar",10
1,1772182948,403.0,"walk",8
1,1772182948,403.0,"takeCar",11
1,1772182948,403.0,"walk",12
1,1772182948,403.0,"walk",4
1,1772182948,403.0,"walk",2
1,1772182948,403.0,"walk",1
1,1772182948,403.0,"walk",7
1,1772182948,403.0,"walk",6
1,1772182948,403.0,"takeCar",14
1,1772182948,403.0,"walk",3
1,1772182948,403.0,"takeCar",13
1,1772182948,403.0,"walk",5
1,1772182948,403.0,"walk",9
1,1772182948,403.0,"takeCar",15
1,1772182948,403.0,"takeCar",10
1,1772182948,404.0,"walk",8
1,1772182948,404.0,"takeCar",11
1,1772182948,404.0,"walk",12
1,1772182948,404.0,"walk",4
1,1772182948,404.0,"walk",2
1,1772182948,404.0,"walk",1
1,1772182948,404.0,"walk",7
1,1772182948,404.0,"walk",6
1,1772182948,404.0,"takeCar",14
1,1772182948,404.0,"walk",3
1,1772182948,404.0,"takeCar",13
1,1772182948,404.0,"walk",5
1,1772182948,404.0,"walk",9
1,1772182948,404.0,"takeCar",15
1,1772182948,404.0,"takeCar",10
1,1772182948,405.0,"walk",8
1,1772182948,405.0,"takeCar",11
1,1772182948,405.0,"walk",12
1,1772182948,405.0,"walk",4
1,1772182948,405.0,"walk",2
1,1772182948,405.0,"walk",1
1,1772182948,405.0,"walk",7
1,1772182948,405.0,"walk",6
1,1772182948,405.0,"takeCar",14
1,1772182948,405.0,"walk",3
1,1772182948,405.0,"takeCar",13
1,1772182948,405.0,"walk",5
1,1772182948,405.0,"walk",9
1,1772182948,405.0,"takeCar",15
1,1772182948,405.0,"takeCar",10
1,1772182948,406.0,"walk",8
1,1772182948,406.0,"takeCar",11
1,1772182948,406.0,"walk",12
1,1772182948,406.0,"walk",4
1,1772182948,406.0,"walk",2
1,1772182948,406.0,"walk",1
1,1772182948,406.0,"walk",7
1,1772182948,406.0,"walk",6
1,1772182948,406.0,"takeCar",14
1,1772182948,406.0,"walk",3
1,1772182948,406.0,"takeCar",13
1,1772182948,406.0,"walk",5
1,1772182948,406.0,"walk",9
1,1772182948,406.0,"takeCar",15
1,1772182948,406.0,"takeCar",10
1,1772182948,407.0,"walk",8
1,1772182948,407.0,"takeCar",11
1,1772182948,407.0,"walk",12
1,1772182948,407.0,"walk",4
1,1772182948,407.0,"walk",2
1,1772182948,407.0,"walk",1
1,1772182948,407.0,"walk",7
1,1772182948,407.0,"walk",6
1,1772182948,407.0,"takeCar",14
1,1772182948,407.0,"walk",3
1,1772182948,407.0,"takeCar",13
1,1772182948,407.0,"walk",5
1,1772182948,407.0,"walk",9
1,1772182948,407.0,"takeCar",15
1,1772182948,407.0,"takeCar",10
1,1772182948,408.0,"walk",8
1,1772182948,408.0,"takeCar",11
1,1772182948,408.0,"walk",12
1,1772182948,408.0,"walk",4
1,1772182948,408.0,"walk",2
1,1772182948,408.0,"walk",1
1,1772182948,408.0,"walk",7
1,1772182948,408.0,"walk",6
1,1772182948,408.0,"takeCar",14
1,1772182948,408.0,"walk",3
1,1772182948,408.0,"takeCar",13
1,1772182948,408.0,"walk",5
1,1772182948,408.0,"walk",9
1,1772182948,408.0,"takeCar",15
1,1772182948,408.0,"takeCar",10
1,1772182948,409.0,"walk",8
1,1772182948,409.0,"takeCar",11
1,1772182948,409.0,"walk",12
1,1772182948,409.0,"walk",4
1,1772182948,409.0,"walk",2
1,1772182948,409.0,"walk",1
1,1772182948,409.0,"walk",7
1,1772182948,409.0,"walk",6
1,1772182948,409.0,"takeCar",14
1,1772182948,409.0,"walk",3
1,1772182948,409.0,"takeCar",13
1,1772182948,409.0,"walk",5
1,1772182948,409.0,"walk",9
1,1772182948,409.0,"takeCar",15
1,1772182948,409.0,"takeCar",10
1,1772182948,410.0,"walk",8
1,1772182948,410.0,"takeCar",11
1,1772182948,410.0,"walk",12
1,1772182948,410.0,"walk",4
1,1772182948,410.0,"walk",2
1,1772182948,410.0,"walk",1
1,1772182948,410.0,"walk",7
1,1772182948,410.0,"walk",6
1,1772182948,410.0,"takeCar",14
1,1772182948,410.0,"walk",3
1,1772182948,410.0,"takeCar",13
1,1772182948,410.0,"walk",5
1,1772182948,410.0,"walk",9
1,1772182948,410.0,"takeCar",15
1,1772182948,410.0,"takeCar",10
1,1772182948,411.0,"walk",8
1,1772182948,411.0,"takeCar",11
1,1772182948,411.0,"walk",12
1,1772182948,411.0,"walk",4
1,1772182948,411.0,"walk",2
1,1772182948,411.0,"walk",1
1,1772182948,411.0,"walk",7
1,1772182948,411.0,"walk",6
1,1772182948,411.0,"takeCar",14
1,1772182948,411.0,"walk",3
1,1772182948,411.0,"takeCar",13
1,1772182948,411.0,"walk",5
1,1772182948,411.0,"walk",9
1,1772182948,411.0,"takeCar",15
1,1772182948,411.0,"takeCar",10
1,1772182948,412.0,"walk",8
1,1772182948,412.0,"takeCar",11
1,1772182948,412.0,"walk",12
1,1772182948,412.0,"walk",4
1,1772182948,412.0,"walk",2
1,1772182948,412.0,"walk",1
1,1772182948,412.0,"walk",7
1,1772182948,412.0,"walk",6
1,1772182948,412.0,"takeCar",14
1,1772182948,412.0,"walk",3
1,1772182948,412.0,"takeCar",13
1,1772182948,412.0,"walk",5
1,1772182948,412.0,"walk",9
1,1772182948,412.0,"takeCar",15
1,1772182948,412.0,"takeCar",10
1,1772182948,413.0,"walk",8
1,1772182948,413.0,"takeCar",11
1,1772182948,413.0,"walk",12
1,1772182948,413.0,"walk",4
1,1772182948,413.0,"walk",2
1,1772182948,413.0,"walk",1
1,1772182948,413.0,"walk",7
1,1772182948,413.0,"walk",6
1,1772182948,413.0,"takeCar",14
1,1772182948,413.0,"walk",3
1,1772182948,413.0,"takeCar",13
1,1772182948,413.0,"walk",5
1,1772182948,413.0,"walk",9
1,1772182948,413.0,"takeCar",15
1,1772182948,413.0,"takeCar",10
1,1772182948,414.0,"walk",8
1,1772182948,414.0,"takeCar",11
1,1772182948,414.0,"walk",12
1,1772182948,414.0,"walk",4
1,1772182948,414.0,"walk",2
1,1772182948,414.0,"walk",1
1,1772182948,414.0,"walk",7
1,1772182948,414.0,"walk",6
1,1772182948,414.0,"takeCar",14
1,1772182948,414.0,"walk",3
1,1772182948,414.0,"takeCar",13
1,1772182948,414.0,"walk",5
1,1772182948,414.0,"walk",9
1,1772182948,414.0,"takeCar",15
1,1772182948,414.0,"takeCar",10
1,1772182948,415.0,"walk",8
1,1772182948,415.0,"takeCar",11
1,1772182948,415.0,"walk",12
1,1772182948,415.0,"walk",4
1,1772182948,415.0,"walk",2
1,1772182948,415.0,"walk",1
1,1772182948,415.0,"walk",7
1,1772182948,415.0,"walk",6
1,1772182948,415.0,"takeCar",14
1,1772182948,415.0,"walk",3
1,1772182948,415.0,"takeCar",13
1,1772182948,415.0,"walk",5
1,1772182948,415.0,"walk",9
1,1772182948,415.0,"takeCar",15
1,1772182948,415.0,"takeCar",10
1,1772182948,416.0,"walk",8
1,1772182948,416.0,"takeCar",11
1,1772182948,416.0,"walk",12
1,1772182948,416.0,"walk",4
1,1772182948,416.0,"walk",2
1,1772182948,416.0,"walk",1
1,1772182948,416.0,"walk",7
1,1772182948,416.0,"walk",6
1,1772182948,416.0,"takeCar",14
1,1772182948,416.0,"walk",3
1,1772182948,416.0,"takeCar",13
1,1772182948,416.0,"walk",5
1,1772182948,416.0,"walk",9
1,1772182948,416.0,"takeCar",15
1,1772182948,416.0,"takeCar",10
1,1772182948,417.0,"walk",8
1,1772182948,417.0,"takeCar",11
1,1772182948,417.0,"walk",12
1,1772182948,417.0,"walk",4
1,1772182948,417.0,"walk",2
1,1772182948,417.0,"walk",1
1,1772182948,417.0,"walk",7
1,1772182948,417.0,"walk",6
1,1772182948,417.0,"takeCar",14
1,1772182948,417.0,"walk",3
1,1772182948,417.0,"takeCar",13
1,1772182948,417.0,"walk",5
1,1772182948,417.0,"walk",9
1,1772182948,417.0,"takeCar",15
1,1772182948,417.0,"takeCar",10
1,1772182948,418.0,"walk",8
1,1772182948,418.0,"takeCar",11
1,1772182948,418.0,"walk",12
1,1772182948,418.0,"walk",4
1,1772182948,418.0,"walk",2
1,1772182948,418.0,"walk",1
1,1772182948,418.0,"walk",7
1,1772182948,418.0,"walk",6
1,1772182948,418.0,"takeCar",14
1,1772182948,418.0,"walk",3
1,1772182948,418.0,"takeCar",13
1,1772182948,418.0,"walk",5
1,1772182948,418.0,"walk",9
1,1772182948,418.0,"takeCar",15
1,1772182948,418.0,"takeCar",10
1,1772182948,419.0,"walk",8
1,1772182948,419.0,"takeCar",11
1,1772182948,419.0,"walk",12
1,1772182948,419.0,"walk",4
1,1772182948,419.0,"walk",2
1,1772182948,419.0,"walk",1
1,1772182948,419.0,"walk",7
1,1772182948,419.0,"walk",6
1,1772182948,419.0,"takeCar",14
1,1772182948,419.0,"walk",3
1,1772182948,419.0,"takeCar",13
1,1772182948,419.0,"walk",5
1,1772182948,419.0,"walk",9
1,1772182948,419.0,"takeCar",15
1,1772182948,419.0,"takeCar",10
1,1772182948,420.0,"walk",8
1,1772182948,420.0,"takeCar",11
1,1772182948,420.0,"walk",12
1,1772182948,420.0,"walk",4
1,1772182948,420.0,"walk",2
1,1772182948,420.0,"walk",1
1,1772182948,420.0,"walk",7
1,1772182948,420.0,"walk",6
1,1772182948,420.0,"takeCar",14
1,1772182948,420.0,"walk",3
1,1772182948,420.0,"takeCar",13
1,1772182948,420.0,"walk",5
1,1772182948,420.0,"walk",9
1,1772182948,420.0,"takeCar",15
1,1772182948,420.0,"takeCar",10
1,1772182948,421.0,"walk",8
1,1772182948,421.0,"takeCar",11
1,1772182948,421.0,"walk",12
1,1772182948,421.0,"walk",4
1,1772182948,421.0,"walk",2
1,1772182948,421.0,"walk",1
1,1772182948,421.0,"walk",7
1,1772182948,421.0,"walk",6
1,1772182948,421.0,"takeCar",14
1,1772182948,421.0,"walk",3
1,1772182948,421.0,"takeCar",13
1,1772182948,421.0,"walk",5
1,1772182948,421.0,"walk",9
1,1772182948,421.0,"takeCar",15
1,1772182948,421.0,"takeCar",10
1,1772182948,422.0,"walk",8
1,1772182948,422.0,"takeCar",11
1,1772182948,422.0,"walk",12
1,1772182948,422.0,"walk",4
1,1772182948,422.0,"walk",2
1,1772182948,422.0,"walk",1
1,1772182948,422.0,"walk",7
1,1772182948,422.0,"walk",6
1,1772182948,422.0,"takeCar",14
1,1772182948,422.0,"walk",3
1,1772182948,422.0,"takeCar",13
1,1772182948,422.0,"walk",5
1,1772182948,422.0,"walk",9
1,1772182948,422.0,"takeCar",15
1,1772182948,422.0,"takeCar",10
1,1772182948,423.0,"walk",8
1,1772182948,423.0,"takeCar",11
1,1772182948,423.0,"walk",12
1,1772182948,423.0,"walk",4
1,1772182948,423.0,"walk",2
1,1772182948,423.0,"walk",1
1,1772182948,423.0,"walk",7
1,1772182948,423.0,"walk",6
1,1772182948,423.0,"takeCar",14
1,1772182948,423.0,"walk",3
1,1772182948,423.0,"takeCar",13
1,1772182948,423.0,"walk",5
1,1772182948,423.0,"walk",9
1,1772182948,423.0,"takeCar",15
1,1772182948,423.0,"takeCar",10
1,1772182948,424.0,"walk",8
1,1772182948,424.0,"takeCar",11
1,1772182948,424.0,"walk",12
1,1772182948,424.0,"walk",4
1,1772182948,424.0,"walk",2
1,1772182948,424.0,"walk",1
1,1772182948,424.0,"walk",7
1,1772182948,424.0,"walk",6
1,1772182948,424.0,"takeCar",14
1,1772182948,424.0,"walk",3
1,1772182948,424.0,"takeCar",13
1,1772182948,424.0,"walk",5
1,1772182948,424.0,"walk",9
1,1772182948,424.0,"takeCar",15
1,1772182948,424.0,"takeCar",10
1,1772182948,425.0,"walk",8
1,1772182948,425.0,"takeCar",11
1,1772182948,425.0,"walk",12
1,1772182948,425.0,"walk",4
1,1772182948,425.0,"walk",2
1,1772182948,425.0,"walk",1
1,1772182948,425.0,"walk",7
1,1772182948,425.0,"walk",6
1,1772182948,425.0,"takeCar",14
1,1772182948,425.0,"walk",3
1,1772182948,425.0,"takeCar",13
1,1772182948,425.0,"walk",5
1,1772182948,425.0,"walk",9
1,1772182948,425.0,"takeCar",15
1,1772182948,425.0,"takeCar",10
1,1772182948,426.0,"walk",8
1,1772182948,426.0,"takeCar",11
1,1772182948,426.0,"walk",12
1,1772182948,426.0,"walk",4
1,1772182948,426.0,"walk",2
1,1772182948,426.0,"walk",1
1,1772182948,426.0,"walk",7
1,1772182948,426.0,"walk",6
1,1772182948,426.0,"takeCar",14
1,1772182948,426.0,"walk",3
1,1772182948,426.0,"takeCar",13
1,1772182948,426.0,"walk",5
1,1772182948,426.0,"walk",9
1,1772182948,426.0,"takeCar",15
1,1772182948,426.0,"takeCar",10
1,1772182948,427.0,"walk",8
1,1772182948,427.0,"takeCar",11
1,1772182948,427.0,"walk",12
1,1772182948,427.0,"walk",4
1,1772182948,427.0,"walk",2
1,1772182948,427.0,"walk",1
1,1772182948,427.0,"walk",7
1,1772182948,427.0,"walk",6
1,1772182948,427.0,"takeCar",14
1,1772182948,427.0,"walk",3
1,1772182948,427.0,"takeCar",13
1,1772182948,427.0,"walk",5
1,1772182948,427.0,"walk",9
1,1772182948,427.0,"takeCar",15
1,1772182948,427.0,"takeCar",10
1,1772182948,428.0,"walk",8
1,1772182948,428.0,"takeCar",11
1,1772182948,428.0,"walk",12
1,1772182948,428.0,"walk",4
1,1772182948,428.0,"walk",2
1,1772182948,428.0,"walk",1
1,1772182948,428.0,"walk",7
1,1772182948,428.0,"walk",6
1,1772182948,428.0,"takeCar",14
1,1772182948,428.0,"walk",3
1,1772182948,428.0,"takeCar",13
1,1772182948,428.0,"walk",5
1,1772182948,428.0,"walk",9
1,1772182948,428.0,"takeCar",15
1,1772182948,428.0,"takeCar",10
1,1772182948,429.0,"walk",8
1,1772182948,429.0,"takeCar",11
1,1772182948,429.0,"walk",12
1,1772182948,429.0,"walk",4
1,1772182948,429.0,"walk",2
1,1772182948,429.0,"walk",1
1,1772182948,429.0,"walk",7
1,1772182948,429.0,"walk",6
1,1772182948,429.0,"takeCar",14
1,1772182948,429.0,"walk",3
1,1772182948,429.0,"takeCar",13
1,1772182948,429.0,"walk",5
1,1772182948,429.0,"walk",9
1,1772182948,429.0,"takeCar",15
1,1772182948,429.0,"takeCar",10
1,1772182948,430.0,"walk",8
1,1772182948,430.0,"takeCar",11
1,1772182948,430.0,"walk",12
1,1772182948,430.0,"walk",4
1,1772182948,430.0,"walk",2
1,1772182948,430.0,"walk",1
1,1772182948,430.0,"walk",7
1,1772182948,430.0,"walk",6
1,1772182948,430.0,"takeCar",14
1,1772182948,430.0,"walk",3
1,1772182948,430.0,"takeCar",13
1,1772182948,430.0,"walk",5
1,1772182948,430.0,"walk",9
1,1772182948,430.0,"takeCar",15
1,1772182948,430.0,"takeCar",10
1,1772182948,431.0,"walk",8
1,1772182948,431.0,"takeCar",11
1,1772182948,431.0,"walk",12
1,1772182948,431.0,"walk",4
1,1772182948,431.0,"walk",2
1,1772182948,431.0,"walk",1
1,1772182948,431.0,"walk",7
1,1772182948,431.0,"walk",6
1,1772182948,431.0,"takeCar",14
1,1772182948,431.0,"walk",3
1,1772182948,431.0,"takeCar",13
1,1772182948,431.0,"walk",5
1,1772182948,431.0,"walk",9
1,1772182948,431.0,"takeCar",15
1,1772182948,431.0,"takeCar",10
1,1772182948,432.0,"walk",8
1,1772182948,432.0,"takeCar",11
1,1772182948,432.0,"walk",12
1,1772182948,432.0,"walk",4
1,1772182948,432.0,"walk",2
1,1772182948,432.0,"walk",1
1,1772182948,432.0,"walk",7
1,1772182948,432.0,"walk",6
1,1772182948,432.0,"takeCar",14
1,1772182948,432.0,"walk",3
1,1772182948,432.0,"takeCar",13
1,1772182948,432.0,"walk",5
1,1772182948,432.0,"walk",9
1,1772182948,432.0,"takeCar",15
1,1772182948,432.0,"takeCar",10
1,1772182948,433.0,"walk",8
1,1772182948,433.0,"takeCar",11
1,1772182948,433.0,"walk",12
1,1772182948,433.0,"walk",4
1,1772182948,433.0,"walk",2
1,1772182948,433.0,"walk",1
1,1772182948,433.0,"walk",7
1,1772182948,433.0,"walk",6
1,1772182948,433.0,"takeCar",14
1,1772182948,433.0,"walk",3
1,1772182948,433.0,"takeCar",13
1,1772182948,433.0,"walk",5
1,1772182948,433.0,"walk",9
1,1772182948,433.0,"takeCar",15
1,1772182948,433.0,"takeCar",10
1,1772182948,434.0,"walk",8
1,1772182948,434.0,"takeCar",11
1,1772182948,434.0,"walk",12
1,1772182948,434.0,"walk",4
1,1772182948,434.0,"walk",2
1,1772182948,434.0,"walk",1
1,1772182948,434.0,"walk",7
1,1772182948,434.0,"walk",6
1,1772182948,434.0,"takeCar",14
1,1772182948,434.0,"walk",3
1,1772182948,434.0,"takeCar",13
1,1772182948,434.0,"walk",5
1,1772182948,434.0,"walk",9
1,1772182948,434.0,"takeCar",15
1,1772182948,434.0,"takeCar",10
1,1772182948,435.0,"walk",8
1,1772182948,435.0,"takeCar",11
1,1772182948,435.0,"walk",12
1,1772182948,435.0,"walk",4
1,1772182948,435.0,"walk",2
1,1772182948,435.0,"walk",1
1,1772182948,435.0,"walk",7
1,1772182948,435.0,"walk",6
1,1772182948,435.0,"takeCar",14
1,1772182948,435.0,"walk",3
1,1772182948,435.0,"takeCar",13
1,1772182948,435.0,"walk",5
1,1772182948,435.0,"walk",9
1,1772182948,435.0,"takeCar",15
1,1772182948,435.0,"takeCar",10
1,1772182948,436.0,"walk",8
1,1772182948,436.0,"takeCar",11
1,1772182948,436.0,"walk",12
1,1772182948,436.0,"walk",4
1,1772182948,436.0,"walk",2
1,1772182948,436.0,"walk",1
1,1772182948,436.0,"walk",7
1,1772182948,436.0,"walk",6
1,1772182948,436.0,"takeCar",14
1,1772182948,436.0,"walk",3
1,1772182948,436.0,"takeCar",13
1,1772182948,436.0,"walk",5
1,1772182948,436.0,"walk",9
1,1772182948,436.0,"takeCar",15
1,1772182948,436.0,"takeCar",10
1,1772182948,437.0,"walk",8
1,1772182948,437.0,"takeCar",11
1,1772182948,437.0,"walk",12
1,1772182948,437.0,"walk",4
1,1772182948,437.0,"walk",2
1,1772182948,437.0,"walk",1
1,1772182948,437.0,"walk",7
1,1772182948,437.0,"walk",6
1,1772182948,437.0,"takeCar",14
1,1772182948,437.0,"walk",3
1,1772182948,437.0,"takeCar",13
1,1772182948,437.0,"walk",5
1,1772182948,437.0,"walk",9
1,1772182948,437.0,"takeCar",15
1,1772182948,437.0,"takeCar",10
1,1772182948,438.0,"walk",8
1,1772182948,438.0,"takeCar",11
1,1772182948,438.0,"walk",12
1,1772182948,438.0,"walk",4
1,1772182948,438.0,"walk",2
1,1772182948,438.0,"walk",1
1,1772182948,438.0,"walk",7
1,1772182948,438.0,"walk",6
1,1772182948,438.0,"takeCar",14
1,1772182948,438.0,"walk",3
1,1772182948,438.0,"takeCar",13
1,1772182948,438.0,"walk",5
1,1772182948,438.0,"walk",9
1,1772182948,438.0,"takeCar",15
1,1772182948,438.0,"takeCar",10
1,1772182948,439.0,"walk",8
1,1772182948,439.0,"takeCar",11
1,1772182948,439.0,"walk",12
1,1772182948,439.0,"walk",4
1,1772182948,439.0,"walk",2
1,1772182948,439.0,"walk",1
1,1772182948,439.0,"walk",7
1,1772182948,439.0,"walk",6
1,1772182948,439.0,"takeCar",14
1,1772182948,439.0,"walk",3
1,1772182948,439.0,"takeCar",13
1,1772182948,439.0,"walk",5
1,1772182948,439.0,"walk",9
1,1772182948,439.0,"takeCar",15
1,1772182948,439.0,"takeCar",10
1,1772182948,440.0,"walk",8
1,1772182948,440.0,"takeCar",11
1,1772182948,440.0,"walk",12
1,1772182948,440.0,"walk",4
1,1772182948,440.0,"walk",2
1,1772182948,440.0,"walk",1
1,1772182948,440.0,"walk",7
1,1772182948,440.0,"walk",6
1,1772182948,440.0,"takeCar",14
1,1772182948,440.0,"walk",3
1,1772182948,440.0,"takeCar",13
1,1772182948,440.0,"walk",5
1,1772182948,440.0,"walk",9
1,1772182948,440.0,"takeCar",15
1,1772182948,440.0,"takeCar",10
1,1772182948,441.0,"walk",8
1,1772182948,441.0,"takeCar",11
1,1772182948,441.0,"walk",12
1,1772182948,441.0,"walk",4
1,1772182948,441.0,"walk",2
1,1772182948,441.0,"walk",1
1,1772182948,441.0,"walk",7
1,1772182948,441.0,"walk",6
1,1772182948,441.0,"takeCar",14
1,1772182948,441.0,"walk",3
1,1772182948,441.0,"takeCar",13
1,1772182948,441.0,"walk",5
1,1772182948,441.0,"walk",9
1,1772182948,441.0,"takeCar",15
1,1772182948,441.0,"takeCar",10
1,1772182948,442.0,"walk",8
1,1772182948,442.0,"takeCar",11
1,1772182948,442.0,"walk",12
1,1772182948,442.0,"walk",4
1,1772182948,442.0,"walk",2
1,1772182948,442.0,"walk",1
1,1772182948,442.0,"walk",7
1,1772182948,442.0,"walk",6
1,1772182948,442.0,"takeCar",14
1,1772182948,442.0,"walk",3
1,1772182948,442.0,"takeCar",13
1,1772182948,442.0,"walk",5
1,1772182948,442.0,"walk",9
1,1772182948,442.0,"takeCar",15
1,1772182948,442.0,"takeCar",10
1,1772182948,443.0,"walk",8
1,1772182948,443.0,"takeCar",11
1,1772182948,443.0,"walk",12
1,1772182948,443.0,"walk",4
1,1772182948,443.0,"walk",2
1,1772182948,443.0,"walk",1
1,1772182948,443.0,"walk",7
1,1772182948,443.0,"walk",6
1,1772182948,443.0,"takeCar",14
1,1772182948,443.0,"walk",3
1,1772182948,443.0,"takeCar",13
1,1772182948,443.0,"walk",5
1,1772182948,443.0,"walk",9
1,1772182948,443.0,"takeCar",15
1,1772182948,443.0,"takeCar",10
1,1772182948,444.0,"walk",8
1,1772182948,444.0,"takeCar",11
1,1772182948,444.0,"walk",12
1,1772182948,444.0,"walk",4
1,1772182948,444.0,"walk",2
1,1772182948,444.0,"walk",1
1,1772182948,444.0,"walk",7
1,1772182948,444.0,"walk",6
1,1772182948,444.0,"takeCar",14
1,1772182948,444.0,"walk",3
1,1772182948,444.0,"takeCar",13
1,1772182948,444.0,"walk",5
1,1772182948,444.0,"walk",9
1,1772182948,444.0,"takeCar",15
1,1772182948,444.0,"takeCar",10
1,1772182948,445.0,"walk",8
1,1772182948,445.0,"takeCar",11
1,1772182948,445.0,"walk",12
1,1772182948,445.0,"walk",4
1,1772182948,445.0,"walk",2
1,1772182948,445.0,"walk",1
1,1772182948,445.0,"walk",7
1,1772182948,445.0,"walk",6
1,1772182948,445.0,"takeCar",14
1,1772182948,445.0,"walk",3
1,1772182948,445.0,"takeCar",13
1,1772182948,445.0,"walk",5
1,1772182948,445.0,"walk",9
1,1772182948,445.0,"takeCar",15
1,1772182948,445.0,"takeCar",10
1,1772182948,446.0,"walk",8
1,1772182948,446.0,"takeCar",11
1,1772182948,446.0,"walk",12
1,1772182948,446.0,"walk",4
1,1772182948,446.0,"walk",2
1,1772182948,446.0,"walk",1
1,1772182948,446.0,"walk",7
1,1772182948,446.0,"walk",6
1,1772182948,446.0,"takeCar",14
1,1772182948,446.0,"walk",3
1,1772182948,446.0,"takeCar",13
1,1772182948,446.0,"walk",5
1,1772182948,446.0,"walk",9
1,1772182948,446.0,"takeCar",15
1,1772182948,446.0,"takeCar",10
1,1772182948,447.0,"walk",8
1,1772182948,447.0,"takeCar",11
1,1772182948,447.0,"walk",12
1,1772182948,447.0,"walk",4
1,1772182948,447.0,"walk",2
1,1772182948,447.0,"walk",1
1,1772182948,447.0,"walk",7
1,1772182948,447.0,"walk",6
1,1772182948,447.0,"takeCar",14
1,1772182948,447.0,"walk",3
1,1772182948,447.0,"takeCar",13
1,1772182948,447.0,"walk",5
1,1772182948,447.0,"walk",9
1,1772182948,447.0,"takeCar",15
1,1772182948,447.0,"takeCar",10
1,1772182948,448.0,"walk",8
1,1772182948,448.0,"takeCar",11
1,1772182948,448.0,"walk",12
1,1772182948,448.0,"walk",4
1,1772182948,448.0,"walk",2
1,1772182948,448.0,"walk",1
1,1772182948,448.0,"walk",7
1,1772182948,448.0,"walk",6
1,1772182948,448.0,"takeCar",14
1,1772182948,448.0,"walk",3
1,1772182948,448.0,"takeCar",13
1,1772182948,448.0,"walk",5
1,1772182948,448.0,"walk",9
1,1772182948,448.0,"takeCar",15
1,1772182948,448.0,"takeCar",10
1,1772182948,449.0,"walk",8
1,1772182948,449.0,"takeCar",11
1,1772182948,449.0,"walk",12
1,1772182948,449.0,"walk",4
1,1772182948,449.0,"walk",2
1,1772182948,449.0,"walk",1
1,1772182948,449.0,"walk",7
1,1772182948,449.0,"walk",6
1,1772182948,449.0,"takeCar",14
1,1772182948,449.0,"walk",3
1,1772182948,449.0,"takeCar",13
1,1772182948,449.0,"walk",5
1,1772182948,449.0,"walk",9
1,1772182948,449.0,"takeCar",15
1,1772182948,449.0,"takeCar",10
1,1772182948,450.0,"walk",8
1,1772182948,450.0,"takeCar",11
1,1772182948,450.0,"walk",12
1,1772182948,450.0,"walk",4
1,1772182948,450.0,"walk",2
1,1772182948,450.0,"walk",1
1,1772182948,450.0,"walk",7
1,1772182948,450.0,"walk",6
1,1772182948,450.0,"takeCar",14
1,1772182948,450.0,"walk",3
1,1772182948,450.0,"takeCar",13
1,1772182948,450.0,"walk",5
1,1772182948,450.0,"walk",9
1,1772182948,450.0,"takeCar",15
1,1772182948,450.0,"takeCar",10
1,1772182948,451.0,"walk",8
1,1772182948,451.0,"takeCar",11
1,1772182948,451.0,"walk",12
1,1772182948,451.0,"walk",4
1,1772182948,451.0,"walk",2
1,1772182948,451.0,"walk",1
1,1772182948,451.0,"walk",7
1,1772182948,451.0,"walk",6
